Date,Source,Site ID,POC,Daily Max 1-hour NO2 Concentration,Units,Daily AQI Value,Local Site Name,Daily Obs Count,Percent Complete,AQS Parameter Code,AQS Parameter Description,Method Code,CBSA Code,CBSA Name,State FIPS Code,State,County FIPS Code,County,Site Latitude,Site Longitude
04-05-2025,AQS,340030010,1,22.4,ppb,21,Fort Lee Near Road,21,88,42602,Nitrogen dioxide (NO2),74,35620,"New York-Newark-Jersey City, NY-NJ-PA",34,New Jersey,3,Bergen,40.85355,-73.96618
05-05-2025,AQS,340030010,1,18.4,ppb,17,Fort Lee Near Road,24,100,42602,Nitrogen dioxide (NO2),74,35620,"New York-Newark-Jersey City, NY-NJ-PA",34,New Jersey,3,Bergen,40.85355,-73.96618
06-05-2025,AQS,340030010,1,30.2,ppb,28,Fort Lee Near Road,24,100,42602,Nitrogen dioxide (NO2),74,35620,"New York-Newark-Jersey City, NY-NJ-PA",34,New Jersey,3,Bergen,40.85355,-73.96618
07-05-2025,AQS,340030010,1,36.9,ppb,34,Fort Lee Near Road,24,100,42602,Nitrogen dioxide (NO2),74,35620,"New York-Newark-Jersey City, NY-NJ-PA",34,New Jersey,3,Bergen,40.85355,-73.96618
08-05-2025,AQS,340030010,1,43.3,ppb,41,Fort Lee Near Road,24,100,42602,Nitrogen dioxide (NO2),74,35620,"New York-Newark-Jersey City, NY-NJ-PA",34,New Jersey,3,Bergen,40.85355,-73.96618
09-05-2025,AQS,340030010,1,22,ppb,21,Fort Lee Near Road,24,100,42602,Nitrogen dioxide (NO2),74,35620,"New York-Newark-Jersey City, NY-NJ-PA",34,New Jersey,3,Bergen,40.85355,-73.96618
10-05-2025,AQS,340030010,1,26.7,ppb,25,Fort Lee Near Road,24,100,42602,Nitrogen dioxide (NO2),74,35620,"New York-Newark-Jersey City, NY-NJ-PA",34,New Jersey,3,Bergen,40.85355,-73.96618
11-05-2025,AQS,340030010,1,25.6,ppb,24,Fort Lee Near Road,21,88,42602,Nitrogen dioxide (NO2),74,35620,"New York-Newark-Jersey City, NY-NJ-PA",34,New Jersey,3,Bergen,40.85355,-73.96618
12-05-2025,AQS,340030010,1,29.1,ppb,27,Fort Lee Near Road,24,100,42602,Nitrogen dioxide (NO2),74,35620,"New York-Newark-Jersey City, NY-NJ-PA",34,New Jersey,3,Bergen,40.85355,-73.96618
13-05-2025,AQS,340030010,1,35.7,ppb,33,Fort Lee Near Road,24,100,42602,Nitrogen dioxide (NO2),74,35620,"New York-Newark-Jersey City, NY-NJ-PA",34,New Jersey,3,Bergen,40.85355,-73.96618
14-05-2025,AQS,340030010,1,17.6,ppb,16,Fort Lee Near Road,24,100,42602,Nitrogen dioxide (NO2),74,35620,"New York-Newark-Jersey City, NY-NJ-PA",34,New Jersey,3,Bergen,40.85355,-73.96618
15-05-2025,AQS,340030010,1,27.8,ppb,25,Fort Lee Near Road,24,100,42602,Nitrogen dioxide (NO2),74,35620,"New York-Newark-Jersey City, NY-NJ-PA",34,New Jersey,3,Bergen,40.85355,-73.96618
16-05-2025,AQS,340030010,1,34.4,ppb,32,Fort Lee Near Road,24,100,42602,Nitrogen dioxide (NO2),74,35620,"New York-Newark-Jersey City, NY-NJ-PA",34,New Jersey,3,Bergen,40.85355,-73.96618
17-05-2025,AQS,340030010,1,35.1,ppb,33,Fort Lee Near Road,24,100,42602,Nitrogen dioxide (NO2),74,35620,"New York-Newark-Jersey City, NY-NJ-PA",34,New Jersey,3,Bergen,40.85355,-73.96618
18-05-2025,AQS,340030010,1,10.8,ppb,9,Fort Lee Near Road,21,88,42602,Nitrogen dioxide (NO2),74,35620,"New York-Newark-Jersey City, NY-NJ-PA",34,New Jersey,3,Bergen,40.85355,-73.96618
19-05-2025,AQS,340030010,1,15.6,ppb,14,Fort Lee Near Road,24,100,42602,Nitrogen dioxide (NO2),74,35620,"New York-Newark-Jersey City, NY-NJ-PA",34,New Jersey,3,Bergen,40.85355,-73.96618
20-05-2025,AQS,340030010,1,21,ppb,20,Fort Lee Near Road,24,100,42602,Nitrogen dioxide (NO2),74,35620,"New York-Newark-Jersey City, NY-NJ-PA",34,New Jersey,3,Bergen,40.85355,-73.96618
21-05-2025,AQS,340030010,1,16.9,ppb,15,Fort Lee Near Road,24,100,42602,Nitrogen dioxide (NO2),74,35620,"New York-Newark-Jersey City, NY-NJ-PA",34,New Jersey,3,Bergen,40.85355,-73.96618
22-05-2025,AQS,340030010,1,16.7,ppb,15,Fort Lee Near Road,24,100,42602,Nitrogen dioxide (NO2),74,35620,"New York-Newark-Jersey City, NY-NJ-PA",34,New Jersey,3,Bergen,40.85355,-73.96618
23-05-2025,AQS,340030010,1,24.1,ppb,23,Fort Lee Near Road,24,100,42602,Nitrogen dioxide (NO2),74,35620,"New York-Newark-Jersey City, NY-NJ-PA",34,New Jersey,3,Bergen,40.85355,-73.96618
24-05-2025,AQS,340030010,1,9.2,ppb,8,Fort Lee Near Road,24,100,42602,Nitrogen dioxide (NO2),74,35620,"New York-Newark-Jersey City, NY-NJ-PA",34,New Jersey,3,Bergen,40.85355,-73.96618
25-05-2025,AQS,340030010,1,11.8,ppb,10,Fort Lee Near Road,21,88,42602,Nitrogen dioxide (NO2),74,35620,"New York-Newark-Jersey City, NY-NJ-PA",34,New Jersey,3,Bergen,40.85355,-73.96618
26-05-2025,AQS,340030010,1,20.5,ppb,19,Fort Lee Near Road,24,100,42602,Nitrogen dioxide (NO2),74,35620,"New York-Newark-Jersey City, NY-NJ-PA",34,New Jersey,3,Bergen,40.85355,-73.96618
27-05-2025,AQS,340030010,1,31.4,ppb,29,Fort Lee Near Road,24,100,42602,Nitrogen dioxide (NO2),74,35620,"New York-Newark-Jersey City, NY-NJ-PA",34,New Jersey,3,Bergen,40.85355,-73.96618
28-05-2025,AQS,340030010,1,31.8,ppb,29,Fort Lee Near Road,24,100,42602,Nitrogen dioxide (NO2),74,35620,"New York-Newark-Jersey City, NY-NJ-PA",34,New Jersey,3,Bergen,40.85355,-73.96618
29-05-2025,AQS,340030010,1,24.5,ppb,23,Fort Lee Near Road,24,100,42602,Nitrogen dioxide (NO2),74,35620,"New York-Newark-Jersey City, NY-NJ-PA",34,New Jersey,3,Bergen,40.85355,-73.96618
30-05-2025,AQS,340030010,1,28.3,ppb,26,Fort Lee Near Road,24,100,42602,Nitrogen dioxide (NO2),74,35620,"New York-Newark-Jersey City, NY-NJ-PA",34,New Jersey,3,Bergen,40.85355,-73.96618
31-05-2025,AQS,340030010,1,13.1,ppb,12,Fort Lee Near Road,24,100,42602,Nitrogen dioxide (NO2),74,35620,"New York-Newark-Jersey City, NY-NJ-PA",34,New Jersey,3,Bergen,40.85355,-73.96618
01-06-2025,AQS,340030010,1,12.7,ppb,11,Fort Lee Near Road,21,88,42602,Nitrogen dioxide (NO2),74,35620,"New York-Newark-Jersey City, NY-NJ-PA",34,New Jersey,3,Bergen,40.85355,-73.96618
02-06-2025,AQS,340030010,1,38.1,ppb,36,Fort Lee Near Road,24,100,42602,Nitrogen dioxide (NO2),74,35620,"New York-Newark-Jersey City, NY-NJ-PA",34,New Jersey,3,Bergen,40.85355,-73.96618
03-06-2025,AQS,340030010,1,43.1,ppb,41,Fort Lee Near Road,24,100,42602,Nitrogen dioxide (NO2),74,35620,"New York-Newark-Jersey City, NY-NJ-PA",34,New Jersey,3,Bergen,40.85355,-73.96618
04-06-2025,AQS,340030010,1,66.8,ppb,64,Fort Lee Near Road,24,100,42602,Nitrogen dioxide (NO2),74,35620,"New York-Newark-Jersey City, NY-NJ-PA",34,New Jersey,3,Bergen,40.85355,-73.96618
05-06-2025,AQS,340030010,1,31.8,ppb,29,Fort Lee Near Road,24,100,42602,Nitrogen dioxide (NO2),74,35620,"New York-Newark-Jersey City, NY-NJ-PA",34,New Jersey,3,Bergen,40.85355,-73.96618
06-06-2025,AQS,340030010,1,34.2,ppb,32,Fort Lee Near Road,24,100,42602,Nitrogen dioxide (NO2),74,35620,"New York-Newark-Jersey City, NY-NJ-PA",34,New Jersey,3,Bergen,40.85355,-73.96618
07-06-2025,AQS,340030010,1,37.2,ppb,35,Fort Lee Near Road,24,100,42602,Nitrogen dioxide (NO2),74,35620,"New York-Newark-Jersey City, NY-NJ-PA",34,New Jersey,3,Bergen,40.85355,-73.96618
08-06-2025,AQS,340030010,1,7.3,ppb,7,Fort Lee Near Road,21,88,42602,Nitrogen dioxide (NO2),74,35620,"New York-Newark-Jersey City, NY-NJ-PA",34,New Jersey,3,Bergen,40.85355,-73.96618
09-06-2025,AQS,340030010,1,29.7,ppb,27,Fort Lee Near Road,24,100,42602,Nitrogen dioxide (NO2),74,35620,"New York-Newark-Jersey City, NY-NJ-PA",34,New Jersey,3,Bergen,40.85355,-73.96618
10-06-2025,AQS,340030010,1,32.4,ppb,30,Fort Lee Near Road,24,100,42602,Nitrogen dioxide (NO2),74,35620,"New York-Newark-Jersey City, NY-NJ-PA",34,New Jersey,3,Bergen,40.85355,-73.96618
11-06-2025,AQS,340030010,1,39.6,ppb,37,Fort Lee Near Road,24,100,42602,Nitrogen dioxide (NO2),74,35620,"New York-Newark-Jersey City, NY-NJ-PA",34,New Jersey,3,Bergen,40.85355,-73.96618
12-06-2025,AQS,340030010,1,34,ppb,32,Fort Lee Near Road,24,100,42602,Nitrogen dioxide (NO2),74,35620,"New York-Newark-Jersey City, NY-NJ-PA",34,New Jersey,3,Bergen,40.85355,-73.96618
13-06-2025,AQS,340030010,1,23.2,ppb,22,Fort Lee Near Road,24,100,42602,Nitrogen dioxide (NO2),74,35620,"New York-Newark-Jersey City, NY-NJ-PA",34,New Jersey,3,Bergen,40.85355,-73.96618
14-06-2025,AQS,340030010,1,11.6,ppb,10,Fort Lee Near Road,24,100,42602,Nitrogen dioxide (NO2),74,35620,"New York-Newark-Jersey City, NY-NJ-PA",34,New Jersey,3,Bergen,40.85355,-73.96618
15-06-2025,AQS,340030010,1,14.4,ppb,13,Fort Lee Near Road,21,88,42602,Nitrogen dioxide (NO2),74,35620,"New York-Newark-Jersey City, NY-NJ-PA",34,New Jersey,3,Bergen,40.85355,-73.96618
16-06-2025,AQS,340030010,1,16.2,ppb,15,Fort Lee Near Road,24,100,42602,Nitrogen dioxide (NO2),74,35620,"New York-Newark-Jersey City, NY-NJ-PA",34,New Jersey,3,Bergen,40.85355,-73.96618
17-06-2025,AQS,340030010,1,25.4,ppb,24,Fort Lee Near Road,24,100,42602,Nitrogen dioxide (NO2),74,35620,"New York-Newark-Jersey City, NY-NJ-PA",34,New Jersey,3,Bergen,40.85355,-73.96618
18-06-2025,AQS,340030010,1,32.4,ppb,30,Fort Lee Near Road,24,100,42602,Nitrogen dioxide (NO2),74,35620,"New York-Newark-Jersey City, NY-NJ-PA",34,New Jersey,3,Bergen,40.85355,-73.96618
19-06-2025,AQS,340030010,1,25.9,ppb,24,Fort Lee Near Road,24,100,42602,Nitrogen dioxide (NO2),74,35620,"New York-Newark-Jersey City, NY-NJ-PA",34,New Jersey,3,Bergen,40.85355,-73.96618
20-06-2025,AQS,340030010,1,13.3,ppb,12,Fort Lee Near Road,24,100,42602,Nitrogen dioxide (NO2),74,35620,"New York-Newark-Jersey City, NY-NJ-PA",34,New Jersey,3,Bergen,40.85355,-73.96618
21-06-2025,AQS,340030010,1,26.3,ppb,25,Fort Lee Near Road,24,100,42602,Nitrogen dioxide (NO2),74,35620,"New York-Newark-Jersey City, NY-NJ-PA",34,New Jersey,3,Bergen,40.85355,-73.96618
22-06-2025,AQS,340030010,1,16.5,ppb,15,Fort Lee Near Road,21,88,42602,Nitrogen dioxide (NO2),74,35620,"New York-Newark-Jersey City, NY-NJ-PA",34,New Jersey,3,Bergen,40.85355,-73.96618
23-06-2025,AQS,340030010,1,27.3,ppb,25,Fort Lee Near Road,24,100,42602,Nitrogen dioxide (NO2),74,35620,"New York-Newark-Jersey City, NY-NJ-PA",34,New Jersey,3,Bergen,40.85355,-73.96618
24-06-2025,AQS,340030010,1,37.9,ppb,35,Fort Lee Near Road,24,100,42602,Nitrogen dioxide (NO2),74,35620,"New York-Newark-Jersey City, NY-NJ-PA",34,New Jersey,3,Bergen,40.85355,-73.96618
25-06-2025,AQS,340030010,1,38.1,ppb,36,Fort Lee Near Road,24,100,42602,Nitrogen dioxide (NO2),74,35620,"New York-Newark-Jersey City, NY-NJ-PA",34,New Jersey,3,Bergen,40.85355,-73.96618
26-06-2025,AQS,340030010,1,18.8,ppb,17,Fort Lee Near Road,24,100,42602,Nitrogen dioxide (NO2),74,35620,"New York-Newark-Jersey City, NY-NJ-PA",34,New Jersey,3,Bergen,40.85355,-73.96618
27-06-2025,AQS,340030010,1,11.9,ppb,10,Fort Lee Near Road,24,100,42602,Nitrogen dioxide (NO2),74,35620,"New York-Newark-Jersey City, NY-NJ-PA",34,New Jersey,3,Bergen,40.85355,-73.96618
28-06-2025,AQS,340030010,1,15.8,ppb,14,Fort Lee Near Road,24,100,42602,Nitrogen dioxide (NO2),74,35620,"New York-Newark-Jersey City, NY-NJ-PA",34,New Jersey,3,Bergen,40.85355,-73.96618
29-06-2025,AQS,340030010,1,24,ppb,23,Fort Lee Near Road,21,88,42602,Nitrogen dioxide (NO2),74,35620,"New York-Newark-Jersey City, NY-NJ-PA",34,New Jersey,3,Bergen,40.85355,-73.96618
30-06-2025,AQS,340030010,1,19.9,ppb,18,Fort Lee Near Road,24,100,42602,Nitrogen dioxide (NO2),74,35620,"New York-Newark-Jersey City, NY-NJ-PA",34,New Jersey,3,Bergen,40.85355,-73.96618
