Date,Source,Site ID,POC,Daily Max 1-hour NO2 Concentration,Units,Daily AQI Value,Local Site Name,Daily Obs Count,Percent Complete,AQS Parameter Code,AQS Parameter Description,Method Code,CBSA Code,CBSA Name,State FIPS Code,State,County FIPS Code,County,Site Latitude,Site Longitude
13-05-2025,AQS,340273001,1,8.5,ppb,8,Chester,24,100,42602,Nitrogen dioxide (NO2),99,35620,"New York-Newark-Jersey City, NY-NJ-PA",34,New Jersey,27,Morris,40.787628,-74.676301
14-05-2025,AQS,340273001,1,7.7,ppb,7,Chester,24,100,42602,Nitrogen dioxide (NO2),99,35620,"New York-Newark-Jersey City, NY-NJ-PA",34,New Jersey,27,Morris,40.787628,-74.676301
15-05-2025,AQS,340273001,1,11.6,ppb,10,Chester,24,100,42602,Nitrogen dioxide (NO2),99,35620,"New York-Newark-Jersey City, NY-NJ-PA",34,New Jersey,27,Morris,40.787628,-74.676301
16-05-2025,AQS,340273001,1,5.4,ppb,5,Chester,24,100,42602,Nitrogen dioxide (NO2),99,35620,"New York-Newark-Jersey City, NY-NJ-PA",34,New Jersey,27,Morris,40.787628,-74.676301
17-05-2025,AQS,340273001,1,4.2,ppb,4,Chester,24,100,42602,Nitrogen dioxide (NO2),99,35620,"New York-Newark-Jersey City, NY-NJ-PA",34,New Jersey,27,Morris,40.787628,-74.676301
18-05-2025,AQS,340273001,1,1.6,ppb,1,Chester,21,88,42602,Nitrogen dioxide (NO2),99,35620,"New York-Newark-Jersey City, NY-NJ-PA",34,New Jersey,27,Morris,40.787628,-74.676301
19-05-2025,AQS,340273001,1,1.9,ppb,1,Chester,24,100,42602,Nitrogen dioxide (NO2),99,35620,"New York-Newark-Jersey City, NY-NJ-PA",34,New Jersey,27,Morris,40.787628,-74.676301
20-05-2025,AQS,340273001,1,2,ppb,2,Chester,24,100,42602,Nitrogen dioxide (NO2),99,35620,"New York-Newark-Jersey City, NY-NJ-PA",34,New Jersey,27,Morris,40.787628,-74.676301
21-05-2025,AQS,340273001,1,5.5,ppb,5,Chester,24,100,42602,Nitrogen dioxide (NO2),99,35620,"New York-Newark-Jersey City, NY-NJ-PA",34,New Jersey,27,Morris,40.787628,-74.676301
22-05-2025,AQS,340273001,1,3.6,ppb,3,Chester,20,83,42602,Nitrogen dioxide (NO2),99,35620,"New York-Newark-Jersey City, NY-NJ-PA",34,New Jersey,27,Morris,40.787628,-74.676301
23-05-2025,AQS,340273001,1,2.9,ppb,2,Chester,24,100,42602,Nitrogen dioxide (NO2),99,35620,"New York-Newark-Jersey City, NY-NJ-PA",34,New Jersey,27,Morris,40.787628,-74.676301
24-05-2025,AQS,340273001,1,2.6,ppb,2,Chester,24,100,42602,Nitrogen dioxide (NO2),99,35620,"New York-Newark-Jersey City, NY-NJ-PA",34,New Jersey,27,Morris,40.787628,-74.676301
25-05-2025,AQS,340273001,1,0.7,ppb,0,Chester,20,83,42602,Nitrogen dioxide (NO2),99,35620,"New York-Newark-Jersey City, NY-NJ-PA",34,New Jersey,27,Morris,40.787628,-74.676301
26-05-2025,AQS,340273001,1,2.2,ppb,2,Chester,24,100,42602,Nitrogen dioxide (NO2),99,35620,"New York-Newark-Jersey City, NY-NJ-PA",34,New Jersey,27,Morris,40.787628,-74.676301
27-05-2025,AQS,340273001,1,5.7,ppb,5,Chester,24,100,42602,Nitrogen dioxide (NO2),99,35620,"New York-Newark-Jersey City, NY-NJ-PA",34,New Jersey,27,Morris,40.787628,-74.676301
28-05-2025,AQS,340273001,1,11.9,ppb,10,Chester,24,100,42602,Nitrogen dioxide (NO2),99,35620,"New York-Newark-Jersey City, NY-NJ-PA",34,New Jersey,27,Morris,40.787628,-74.676301
29-05-2025,AQS,340273001,1,3.1,ppb,3,Chester,24,100,42602,Nitrogen dioxide (NO2),99,35620,"New York-Newark-Jersey City, NY-NJ-PA",34,New Jersey,27,Morris,40.787628,-74.676301
30-05-2025,AQS,340273001,1,6.4,ppb,6,Chester,24,100,42602,Nitrogen dioxide (NO2),99,35620,"New York-Newark-Jersey City, NY-NJ-PA",34,New Jersey,27,Morris,40.787628,-74.676301
31-05-2025,AQS,340273001,1,8.8,ppb,8,Chester,24,100,42602,Nitrogen dioxide (NO2),99,35620,"New York-Newark-Jersey City, NY-NJ-PA",34,New Jersey,27,Morris,40.787628,-74.676301
01-06-2025,AQS,340273001,1,2,ppb,2,Chester,20,83,42602,Nitrogen dioxide (NO2),99,35620,"New York-Newark-Jersey City, NY-NJ-PA",34,New Jersey,27,Morris,40.787628,-74.676301
02-06-2025,AQS,340273001,1,2.8,ppb,2,Chester,24,100,42602,Nitrogen dioxide (NO2),99,35620,"New York-Newark-Jersey City, NY-NJ-PA",34,New Jersey,27,Morris,40.787628,-74.676301
03-06-2025,AQS,340273001,1,5,ppb,5,Chester,24,100,42602,Nitrogen dioxide (NO2),99,35620,"New York-Newark-Jersey City, NY-NJ-PA",34,New Jersey,27,Morris,40.787628,-74.676301
04-06-2025,AQS,340273001,1,7.5,ppb,7,Chester,24,100,42602,Nitrogen dioxide (NO2),99,35620,"New York-Newark-Jersey City, NY-NJ-PA",34,New Jersey,27,Morris,40.787628,-74.676301
05-06-2025,AQS,340273001,1,4.9,ppb,4,Chester,24,100,42602,Nitrogen dioxide (NO2),99,35620,"New York-Newark-Jersey City, NY-NJ-PA",34,New Jersey,27,Morris,40.787628,-74.676301
06-06-2025,AQS,340273001,1,3.8,ppb,3,Chester,24,100,42602,Nitrogen dioxide (NO2),99,35620,"New York-Newark-Jersey City, NY-NJ-PA",34,New Jersey,27,Morris,40.787628,-74.676301
07-06-2025,AQS,340273001,1,3.6,ppb,3,Chester,24,100,42602,Nitrogen dioxide (NO2),99,35620,"New York-Newark-Jersey City, NY-NJ-PA",34,New Jersey,27,Morris,40.787628,-74.676301
08-06-2025,AQS,340273001,1,4.9,ppb,4,Chester,20,83,42602,Nitrogen dioxide (NO2),99,35620,"New York-Newark-Jersey City, NY-NJ-PA",34,New Jersey,27,Morris,40.787628,-74.676301
09-06-2025,AQS,340273001,1,8.6,ppb,8,Chester,24,100,42602,Nitrogen dioxide (NO2),99,35620,"New York-Newark-Jersey City, NY-NJ-PA",34,New Jersey,27,Morris,40.787628,-74.676301
10-06-2025,AQS,340273001,1,8.8,ppb,8,Chester,24,100,42602,Nitrogen dioxide (NO2),99,35620,"New York-Newark-Jersey City, NY-NJ-PA",34,New Jersey,27,Morris,40.787628,-74.676301
11-06-2025,AQS,340273001,1,3.3,ppb,3,Chester,24,100,42602,Nitrogen dioxide (NO2),99,35620,"New York-Newark-Jersey City, NY-NJ-PA",34,New Jersey,27,Morris,40.787628,-74.676301
12-06-2025,AQS,340273001,1,4.6,ppb,4,Chester,24,100,42602,Nitrogen dioxide (NO2),99,35620,"New York-Newark-Jersey City, NY-NJ-PA",34,New Jersey,27,Morris,40.787628,-74.676301
13-06-2025,AQS,340273001,1,12.6,ppb,11,Chester,24,100,42602,Nitrogen dioxide (NO2),99,35620,"New York-Newark-Jersey City, NY-NJ-PA",34,New Jersey,27,Morris,40.787628,-74.676301
14-06-2025,AQS,340273001,1,10.4,ppb,9,Chester,24,100,42602,Nitrogen dioxide (NO2),99,35620,"New York-Newark-Jersey City, NY-NJ-PA",34,New Jersey,27,Morris,40.787628,-74.676301
15-06-2025,AQS,340273001,1,4.7,ppb,4,Chester,20,83,42602,Nitrogen dioxide (NO2),99,35620,"New York-Newark-Jersey City, NY-NJ-PA",34,New Jersey,27,Morris,40.787628,-74.676301
16-06-2025,AQS,340273001,1,8.3,ppb,8,Chester,24,100,42602,Nitrogen dioxide (NO2),99,35620,"New York-Newark-Jersey City, NY-NJ-PA",34,New Jersey,27,Morris,40.787628,-74.676301
17-06-2025,AQS,340273001,1,18.1,ppb,17,Chester,24,100,42602,Nitrogen dioxide (NO2),99,35620,"New York-Newark-Jersey City, NY-NJ-PA",34,New Jersey,27,Morris,40.787628,-74.676301
18-06-2025,AQS,340273001,1,4.9,ppb,4,Chester,24,100,42602,Nitrogen dioxide (NO2),99,35620,"New York-Newark-Jersey City, NY-NJ-PA",34,New Jersey,27,Morris,40.787628,-74.676301
19-06-2025,AQS,340273001,1,3.9,ppb,3,Chester,24,100,42602,Nitrogen dioxide (NO2),99,35620,"New York-Newark-Jersey City, NY-NJ-PA",34,New Jersey,27,Morris,40.787628,-74.676301
20-06-2025,AQS,340273001,1,3.3,ppb,3,Chester,24,100,42602,Nitrogen dioxide (NO2),99,35620,"New York-Newark-Jersey City, NY-NJ-PA",34,New Jersey,27,Morris,40.787628,-74.676301
21-06-2025,AQS,340273001,1,3.5,ppb,3,Chester,24,100,42602,Nitrogen dioxide (NO2),99,35620,"New York-Newark-Jersey City, NY-NJ-PA",34,New Jersey,27,Morris,40.787628,-74.676301
22-06-2025,AQS,340273001,1,4,ppb,4,Chester,20,83,42602,Nitrogen dioxide (NO2),99,35620,"New York-Newark-Jersey City, NY-NJ-PA",34,New Jersey,27,Morris,40.787628,-74.676301
23-06-2025,AQS,340273001,1,5.8,ppb,5,Chester,24,100,42602,Nitrogen dioxide (NO2),99,35620,"New York-Newark-Jersey City, NY-NJ-PA",34,New Jersey,27,Morris,40.787628,-74.676301
24-06-2025,AQS,340273001,1,4.9,ppb,4,Chester,24,100,42602,Nitrogen dioxide (NO2),99,35620,"New York-Newark-Jersey City, NY-NJ-PA",34,New Jersey,27,Morris,40.787628,-74.676301
25-06-2025,AQS,340273001,1,2.7,ppb,2,Chester,24,100,42602,Nitrogen dioxide (NO2),99,35620,"New York-Newark-Jersey City, NY-NJ-PA",34,New Jersey,27,Morris,40.787628,-74.676301
26-06-2025,AQS,340273001,1,4.1,ppb,4,Chester,24,100,42602,Nitrogen dioxide (NO2),99,35620,"New York-Newark-Jersey City, NY-NJ-PA",34,New Jersey,27,Morris,40.787628,-74.676301
27-06-2025,AQS,340273001,1,6.6,ppb,6,Chester,24,100,42602,Nitrogen dioxide (NO2),99,35620,"New York-Newark-Jersey City, NY-NJ-PA",34,New Jersey,27,Morris,40.787628,-74.676301
28-06-2025,AQS,340273001,1,3.2,ppb,3,Chester,24,100,42602,Nitrogen dioxide (NO2),99,35620,"New York-Newark-Jersey City, NY-NJ-PA",34,New Jersey,27,Morris,40.787628,-74.676301
29-06-2025,AQS,340273001,1,5.3,ppb,5,Chester,20,83,42602,Nitrogen dioxide (NO2),99,35620,"New York-Newark-Jersey City, NY-NJ-PA",34,New Jersey,27,Morris,40.787628,-74.676301
30-06-2025,AQS,340273001,1,5.5,ppb,5,Chester,24,100,42602,Nitrogen dioxide (NO2),99,35620,"New York-Newark-Jersey City, NY-NJ-PA",34,New Jersey,27,Morris,40.787628,-74.676301
